Arquivo,MIME_type,Pasta de Destino
VirusShare_0868584850204d159f678d6c531c6866,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_698e4e722edc9bea04826ea0b36cfc99,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_d5c2375f81648c8bc467c52cfdb37366,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_f9c6c290a49fb1406846e306ed78642d,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_563f76206ef033bf3ec8e9af5d6ca594,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_16ca460642c5d4fdfbf8534f2887e70b,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_fd2b274e0adee8aa8908ff89dca0c14c,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_85e44c6e99f5f4043fc2c993b6fa633b,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_5c1bca6949dfbbae69e1408d758ed60d,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_2a0180bf61e81c45fbf72145765e73f6,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_6ffa201ff8e76129adb2da3e8eb17f3f,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_2243753f34555511a8efc0a8df7ce6e2,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_e569452dbbade2e68c4d791b1be78c46,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_c44d866adf8c6845b7dda742c59c6b59,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_0749adb5a48ae6058184c088d570c322,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_d91e915bf5abd3695cd7f2266085f028,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_f5351c2cd18deb67cf091ac9fb8bfed8,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_2723e5d94163022799b71ca28d3ad94f,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_403563e1bdb34dcc2688ce92a743e84b,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_bb18932345f67a3144c91d66b685b111,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_a438506c1844ef587a511308b8f09655,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_f87c2c0984250ae8628846f439121fed,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_01ce559c273e4c89fa43b159ba6c3197,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_235330c027f151c8dd93d7ce570fa1fb,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_d9e4fab3c63bec396fdaaa494c2b1f56,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_fa4626860af62aafc6cbdffc1a1afe4d,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_3fae23198a60e2039a81674a61007cb9,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_db8f42a798dd65d9bd8398c3e2564f06,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_1dfd86a8c36588c137a6432efcb412f5,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_588e4fb3405de83a113d267a07cc0f56,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_88b36110f789a293f50dba314e5541ab,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_f86f85de3d6f78bfeb8871a390c19ade,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_64a83177696b9f9da958f3af0a1e3e7c,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_67275bf4f10094e6e89933d17511d7b9,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_95c6bd0987a3a9758dcd75aa77513833,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_57050773638b46dfc5f60930cd1cb266,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_bc6a3dea762ea9a49a43849be11141e8,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_c8510b85070a4d7b7d9a24f47a9867fe,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_b6aad7e2780189d1fc59b7ec4ee91bd6,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_edadc5bad5c854dfe6b0a63b55309a28,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_dccf26d0b3014ff81e5aa0510a8356d1,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_3fb139662fae8e6309444a516f3a3836,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_9549c8e054d44700f331cc00065425e5,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_006d8b62192253945aebc2e3e96979a6,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_2e03462b3d234ede0cf6afb6ee0a7ec8,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_f5e4a2787690f32214c57da3ff412e34,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_86123ad2728acb33b2cb413f75cf512d,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_62403ffccaf37901c4381d8d36633889,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_8ffe8e5ed0fdf9d1ea12ef9ffd1742c9,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_695db344786aaf0fe0930befa919515f,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_2d9563b2a928b6150025f165da14c8ee,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_4bc2e94fd9c3562cf57da28700f6ee6e,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_95946054da6667b4e1ec0158e060e5e2,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_e39d3220e759bce6720868d69cb94ce8,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_c8905910fc0935a107d8f8f6ffc56980,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_8092f843c4b77e140627465c132a5c1a,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_5b313ff1b19f17dce652e33076ac2ede,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_1706e2e0e92740e6e569794950deef9b,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_bff481e063639ed4b757c25ad9b3607f,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_299d8ea70fa59e9be1e2f6579616f657,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
VirusShare_3b215eb06c14523743fc83743c9d20b9,application/x-ms-shortcut,./sample_classification/application_x-ms-shortcut
